Date,000001.SS,HSI,^AORD,^BSESN,^BVSP,^DJI,^FCHI,^FTSE,^GDAXI,^GSPC,^IXIC,^JKSE,^KS11,^MERV,^N225,^NSEI,^STI,^TWII
2023-11-03,3030.798095703125,,7175.10009765625,64363.78125,118160.0,34061.3203125,7047.5,7417.7001953125,15189.25,4358.33984375,13478.2802734375,6788.85009765625,2368.340087890625,637284.0,,19230.599609375,3143.659912109375,16507.650390625
2023-11-06,3058.410888671875,,7192.2998046875,64958.69140625,118487.0,34095.859375,7013.72998046875,7417.7998046875,15135.9697265625,4365.97998046875,13518.7802734375,6878.8359375,2502.3701171875,,32708.48046875,19411.75,3180.530029296875,16649.359375
2023-11-07,3057.27001953125,,7176.60009765625,64942.3984375,119268.0,34152.6015625,6986.22998046875,7410.0,15152.6396484375,4378.3798828125,13639.8603515625,6843.7900390625,2443.9599609375,611207.0,32271.8203125,19406.69921875,3173.81005859375,16684.94921875
2023-11-08,3052.373046875,,7198.39990234375,64975.609375,119099.0,34112.26953125,7034.16015625,7401.7001953125,15229.599609375,4382.77978515625,13650.41015625,6804.10595703125,2421.6201171875,584970.0,32166.48046875,19443.5,3129.719970703125,16740.830078125
2023-11-09,3053.279052734375,,7215.10009765625,64832.19921875,119012.0,33891.94140625,7113.66015625,7455.7001953125,15352.5400390625,4347.35009765625,13521.4501953125,6838.23291015625,2427.080078125,623996.0,32646.4609375,19395.30078125,3135.320068359375,16745.650390625
2023-11-10,3038.969970703125,,7176.60009765625,64904.6796875,120636.0,34283.1015625,7045.0400390625,7360.60009765625,15234.3896484375,4415.240234375,13798.1103515625,6809.26318359375,2409.659912109375,660275.0,32568.109375,19425.349609375,3106.679931640625,16682.669921875
2023-11-13,3046.532958984375,,7145.0,64933.87109375,120376.0,34337.87109375,7087.06005859375,7425.7998046875,15345.0,4411.5498046875,13767.740234375,6838.31201171875,2403.760009765625,636964.0,32585.109375,19443.55078125,,16839.2890625
2023-11-14,3056.070068359375,,7207.10009765625,,123328.0,34827.69921875,7185.68017578125,7440.5,15614.4296875,4495.7001953125,14094.3798828125,6862.05517578125,2433.25,634516.0,32695.9296875,,3104.659912109375,16915.7109375
2023-11-15,3072.8349609375,,7316.7001953125,65675.9296875,,34991.2109375,7209.60986328125,7486.89990234375,15748.169921875,4502.8798828125,14103.83984375,6958.205078125,2486.669921875,629362.0,33519.69921875,19675.44921875,3132.1201171875,17128.779296875
2023-11-16,3050.926025390625,,7269.5,65982.4765625,124576.0,34945.46875,7168.39990234375,7411.0,15786.6103515625,4508.240234375,14113.669921875,6958.0078125,2488.179931640625,602278.0,33424.41015625,19765.19921875,3133.050048828125,17171.1796875
2023-11-17,3054.3701171875,,7261.0,65794.7265625,125062.0,34947.28125,7233.91015625,7504.2998046875,15919.16015625,4514.02001953125,14125.48046875,6977.66796875,2469.85009765625,645080.0,33585.19921875,19731.80078125,3124.669921875,17208.94921875
2023-11-20,3068.319091796875,,7268.7001953125,65655.1484375,126095.0,35151.0390625,7246.93017578125,7496.39990234375,15901.330078125,4547.3798828125,14284.5302734375,6994.88818359375,2491.199951171875,,33388.03125,19694.0,3111.580078125,17210.470703125
2023-11-21,3067.93310546875,,7289.2998046875,65930.7734375,125607.0,35088.2890625,7229.4501953125,7482.0,15900.5302734375,4538.18994140625,14199.98046875,6961.7900390625,2510.419921875,792443.0,33354.140625,19783.400390625,3096.340087890625,17416.69921875
2023-11-22,3043.611083984375,,7277.7998046875,66023.2421875,126035.0,35273.03125,7260.72998046875,7469.5,15957.8203125,4556.6201171875,14265.8603515625,6906.953125,2511.699951171875,838617.0,33451.828125,19811.849609375,3114.919921875,17310.259765625
2023-11-23,3061.85595703125,,7234.2001953125,66017.8125,126576.0,,7277.93017578125,7483.60009765625,15994.73046875,,,7004.34423828125,2514.9599609375,878971.0,,19802.0,3111.75,17294.55078125
2023-11-24,3040.971923828125,,7244.10009765625,65970.0390625,125542.0,35390.1484375,7292.7998046875,7488.2001953125,16029.490234375,4559.33984375,14250.849609375,7009.630859375,2496.6298828125,917599.0,33625.53125,19794.69921875,3094.81005859375,17287.419921875
2023-11-27,3031.699951171875,,7192.7998046875,,125683.0,35333.46875,7265.490234375,7460.7001953125,15966.3701171875,4550.43017578125,14241.01953125,7013.40576171875,2495.659912109375,843665.0,33447.671875,,3086.419921875,17137.419921875
2023-11-28,3038.550048828125,,7223.10009765625,66174.203125,126538.0,35416.98046875,7250.1298828125,7455.2001953125,15992.669921875,4554.89013671875,14281.759765625,7041.0732421875,2521.760009765625,773420.0,33408.390625,19889.69921875,3065.93994140625,17341.25
2023-11-29,3021.68701171875,,7245.7998046875,66901.90625,126101.0,35430.421875,7267.64013671875,7423.5,16166.4501953125,4550.580078125,14258.490234375,7036.0869140625,2519.81005859375,790377.0,33321.21875,20096.599609375,3084.699951171875,17370.560546875
2023-11-30,3029.673095703125,,7297.7001953125,66988.4375,127331.0,35950.890625,7310.77001953125,7453.7998046875,16215.4296875,4567.7998046875,14226.2197265625,7080.7412109375,2535.2900390625,813394.0,33486.890625,20133.150390625,3072.989990234375,17433.849609375
2023-12-01,3031.635986328125,,7285.10009765625,67481.1875,128103.0,36245.5,7346.14990234375,7529.39990234375,16397.51953125,4594.6298828125,14305.0302734375,7059.90576171875,2505.010009765625,870169.0,33431.51171875,20267.900390625,3090.31005859375,17438.349609375
2023-12-04,3022.9140625,,7336.10009765625,68865.1171875,126803.0,36204.44140625,7332.58984375,7513.0,16404.759765625,4569.77978515625,14185.490234375,7093.60009765625,2514.949951171875,845384.0,33231.26953125,20686.80078125,3084.080078125,17421.48046875
2023-12-05,2972.2958984375,,7269.7998046875,69296.140625,126903.0,36124.55859375,7386.990234375,7489.7998046875,16533.109375,4567.18017578125,14229.91015625,7100.85498046875,2494.280029296875,885270.0,32775.8203125,20855.099609375,3077.159912109375,17328.009765625
2023-12-06,2968.93310546875,,7386.7001953125,69653.7265625,125623.0,36054.4296875,7435.990234375,7515.39990234375,16656.439453125,4549.33984375,14146.7099609375,7087.39501953125,2495.3798828125,894502.0,33445.8984375,20937.69921875,3087.239990234375,17360.720703125
2023-12-07,2966.2060546875,,7384.7001953125,69521.6875,126010.0,36117.37890625,7428.52001953125,7513.7001953125,16628.990234375,4585.58984375,14339.990234375,7134.623046875,2492.070068359375,941830.0,32858.30859375,20901.150390625,3074.260009765625,17278.740234375
2023-12-08,2969.55908203125,,7405.60009765625,69825.6015625,127094.0,36247.87109375,7526.5498046875,7554.5,16759.220703125,4604.3701171875,14403.9697265625,7159.59814453125,2517.85009765625,,32307.859375,20969.400390625,3110.72998046875,17383.990234375
2023-12-11,2991.43896484375,,7410.2001953125,69928.53125,126916.0,36404.9296875,7551.52978515625,7544.89990234375,16794.4296875,4622.43994140625,14432.490234375,7088.78515625,2525.360107421875,976823.0,32791.80078125,20997.099609375,3090.199951171875,17418.33984375
2023-12-12,3003.43798828125,,7446.39990234375,69551.03125,126403.0,36577.94140625,7543.5498046875,7542.7998046875,16791.740234375,4643.7001953125,14533.400390625,7125.30712890625,2535.27001953125,1010022.0,32843.69921875,20906.400390625,3102.31005859375,17450.630859375
2023-12-13,2968.760986328125,,7469.10009765625,69584.6015625,129465.0,37090.23828125,7531.22021484375,7548.39990234375,16766.05078125,4707.08984375,14733.9599609375,7075.3408203125,2510.659912109375,1003484.0,32926.3515625,20926.349609375,3104.260009765625,17468.9296875
2023-12-14,2958.986083984375,,7599.39990234375,70514.203125,130842.0,37248.3515625,7575.85009765625,7649.0,16752.23046875,4719.5498046875,14761.5595703125,7176.01611328125,2544.179931640625,989696.0,32686.25,21182.69921875,3122.949951171875,17653.109375
2023-12-15,2942.556884765625,,7661.89990234375,71483.75,130197.0,37305.16015625,7596.91015625,7576.39990234375,16751.439453125,4719.18994140625,14813.919921875,7190.98779296875,2563.56005859375,925658.0,32970.55078125,21456.650390625,3116.510009765625,17673.869140625
2023-12-18,2930.800048828125,,7649.60009765625,71315.09375,131084.0,37306.01953125,7568.85986328125,7614.5,16650.55078125,4740.56005859375,14904.8095703125,7119.52490234375,2566.860107421875,921877.0,32758.98046875,21418.650390625,3113.22998046875,17652.029296875
2023-12-19,2932.39111328125,,7715.89990234375,71437.1875,131851.0,37557.921875,7574.669921875,7638.0,16744.41015625,4768.3701171875,15003.2197265625,7187.84619140625,2568.550048828125,914461.0,33219.390625,21453.099609375,3116.6201171875,17576.55078125
2023-12-20,2902.110107421875,,7764.0,70506.3125,130804.0,37082.0,7583.43017578125,7715.7001953125,16733.05078125,4698.35009765625,14777.9404296875,7219.6669921875,2614.300048828125,919911.0,33675.94140625,21150.150390625,3108.030029296875,17635.19921875
2023-12-21,2918.715087890625,,7727.7998046875,70865.1015625,132182.0,37404.3515625,7571.39990234375,7694.7001953125,16687.419921875,4746.75,14963.8701171875,7209.619140625,2600.02001953125,942904.0,33140.46875,21255.05078125,3112.5,17543.740234375
2023-12-22,2914.77490234375,,7730.2001953125,71106.9609375,132753.0,37385.96875,7568.81982421875,7697.5,16706.1796875,4754.6298828125,14992.9697265625,7237.51904296875,2599.510009765625,948474.0,33169.05078125,21349.400390625,3140.320068359375,17596.630859375
2023-12-25,2918.81298828125,,,,,,,,,,,,,,33254.03125,,,17604.83984375
2023-12-26,2898.8798828125,,,71336.796875,133533.0,37545.328125,,,,4774.75,15074.5703125,,2602.590087890625,913125.0,33305.8515625,21441.349609375,3139.97998046875,17751.73046875
2023-12-27,2914.614013671875,,7796.7001953125,72038.4296875,134194.0,37656.51953125,7571.81982421875,7725.0,16742.0703125,4781.580078125,15099.1796875,7245.916015625,2613.5,872972.0,33681.23828125,21654.75,3170.760009765625,17891.5
2023-12-28,2954.7041015625,,7852.10009765625,72410.3828125,134185.0,37710.1015625,7535.16015625,7722.7001953125,16701.55078125,4783.35009765625,15095.1396484375,7303.88818359375,2655.280029296875,904067.0,33539.62109375,21778.69921875,3214.39990234375,17910.369140625
2023-12-29,2974.93505859375,,7829.5,72240.2578125,,37689.5390625,7543.18017578125,7733.2001953125,16751.640625,4769.830078125,15011.349609375,7272.796875,,929704.0,33464.171875,21731.400390625,3240.27001953125,17930.810546875
2024-01-01,,,,,,,,,,,,,,,,21741.900390625,,
2024-01-02,2962.27587890625,,7867.39990234375,71892.4765625,132697.0,37715.0390625,7530.85986328125,7721.5,16769.359375,4742.830078125,14765.9404296875,7323.587890625,2669.81005859375,930420.0,,21665.80078125,3229.949951171875,17853.759765625
2024-01-03,2967.2470703125,,7757.2998046875,71356.6015625,132834.0,37430.19140625,7411.85986328125,7682.2998046875,16538.390625,4704.81005859375,14592.2099609375,7279.0908203125,2607.31005859375,972412.0,,21517.349609375,3199.43994140625,17559.310546875
2024-01-04,2954.34912109375,,7730.60009765625,71847.5703125,131226.0,37440.33984375,7450.6298828125,7723.10009765625,16617.2890625,4688.68017578125,14510.2998046875,7359.76318359375,2587.02001953125,1004790.0,33288.2890625,21658.599609375,3174.010009765625,17549.650390625
2024-01-05,2929.179931640625,,7718.39990234375,72026.1484375,132023.0,37466.109375,7420.68994140625,7689.60009765625,16594.2109375,4697.240234375,14524.0703125,7350.619140625,2578.080078125,1055381.0,33377.421875,21710.80078125,3184.300048828125,17519.140625
2024-01-08,2887.5380859375,,7676.7998046875,71355.21875,132427.0,37683.01171875,7450.240234375,7694.2001953125,16716.470703125,4763.5400390625,14843.76953125,7283.5751953125,2567.820068359375,1104913.0,,21513.0,3187.02001953125,17572.66015625
2024-01-09,2893.25,,7749.5,71386.2109375,131447.0,37525.16015625,7426.6201171875,7684.0,16688.359375,4756.5,14857.7099609375,7200.203125,2561.239990234375,1060581.0,33763.1796875,21544.849609375,3197.9599609375,17535.490234375
2024-01-10,2877.701904296875,,7702.7001953125,71657.7109375,130841.0,37695.73046875,7426.080078125,7651.7998046875,16689.810546875,4783.4501953125,14969.650390625,7227.296875,2541.97998046875,1070425.0,34441.71875,21618.69921875,3179.9599609375,17465.630859375
2024-01-11,2886.64990234375,,7736.7998046875,71721.1796875,130649.0,37711.01953125,7387.6201171875,7576.60009765625,16547.029296875,4780.240234375,14970.1904296875,7219.9638671875,2540.27001953125,1043924.0,35049.859375,21647.19921875,3201.409912109375,17545.3203125
2024-01-12,2881.97705078125,,7730.5,72568.453125,130988.0,37592.98046875,7465.14013671875,7624.89990234375,16704.560546875,4783.830078125,14972.759765625,7241.13818359375,2525.050048828125,1033123.0,35577.109375,21894.55078125,3191.719970703125,17512.830078125
2024-01-15,2886.2900390625,,7730.10009765625,73327.9375,131521.0,,7411.68017578125,7594.89990234375,16622.220703125,,,7224.0009765625,2525.989990234375,1038358.0,35901.7890625,22097.44921875,3199.419921875,17546.8203125
2024-01-16,2893.989013671875,,7647.10009765625,73128.7734375,129294.0,37361.12109375,7398.0,7558.2998046875,16571.6796875,4765.97998046875,14944.349609375,7242.787109375,2497.590087890625,1057770.0,35619.1796875,22032.30078125,3184.989990234375,17346.869140625
2024-01-17,2833.614990234375,,7622.5,71500.7578125,128524.0,37266.671875,7318.68994140625,7446.2998046875,16431.689453125,4739.2099609375,14855.6201171875,7200.634765625,2435.89990234375,1124212.0,35477.75,21571.94921875,3142.219970703125,17161.7890625
2024-01-18,2845.780029296875,,7674.2998046875,71186.859375,127316.0,37468.609375,7401.35009765625,7459.10009765625,16567.349609375,4780.93994140625,15055.650390625,7252.966796875,2440.0400390625,1133638.0,35466.171875,21462.25,3139.780029296875,17227.7890625
2024-01-19,2832.279052734375,,7652.2998046875,71683.2265625,127636.0,37863.80078125,7371.64013671875,7461.89990234375,16555.130859375,4839.81005859375,15310.9697265625,7227.40185546875,2472.739990234375,1174875.0,35963.26953125,21622.400390625,3152.2900390625,17681.51953125
2024-01-22,2756.340087890625,,7702.2998046875,,126602.0,38001.80859375,7413.25,7487.7001953125,16683.359375,4850.43017578125,15360.2900390625,7247.92822265625,2464.35009765625,1219960.0,36546.94921875,,3149.1201171875,17815.099609375
2024-01-23,2770.97607421875,,7742.10009765625,70370.546875,128263.0,37905.44921875,7388.0400390625,7485.7001953125,16627.08984375,4864.60009765625,15425.9404296875,7256.22900390625,2478.610107421875,1206469.0,36517.5703125,21238.80078125,3135.25,17874.58984375
2024-01-24,2820.77197265625,,7748.10009765625,71060.3125,127816.0,37806.390625,7455.64013671875,7527.7001953125,16889.919921875,4868.5498046875,15481.919921875,7227.8232421875,2469.68994140625,1251660.0,36226.48046875,21453.94921875,3153.330078125,17875.830078125
2024-01-25,2906.10888671875,,7785.2001953125,70700.671875,128169.0,38049.12890625,7464.2001953125,7529.7001953125,16906.919921875,4894.16015625,15510.5,7178.0419921875,2470.340087890625,1284940.0,36236.46875,21352.599609375,3147.639892578125,18002.619140625
2024-01-26,2910.222900390625,,,,128967.0,38109.4296875,7634.14013671875,7635.10009765625,16961.390625,4890.97021484375,15455.3603515625,7137.087890625,2478.56005859375,1253620.0,35751.0703125,,3159.530029296875,17995.029296875
2024-01-29,2883.360107421875,,7808.2998046875,71941.5703125,128503.0,38333.44921875,7640.81005859375,7632.7001953125,16941.7109375,4927.93017578125,15628.0400390625,7157.1748046875,2500.64990234375,1253608.0,36026.94140625,21737.599609375,3140.31005859375,18119.630859375
2024-01-30,2830.527099609375,,7835.0,71139.8984375,127402.0,38467.30859375,7677.47021484375,7666.2998046875,16972.33984375,4924.97021484375,15509.900390625,7192.2158203125,2498.81005859375,1267134.0,36065.859375,21522.099609375,3150.0400390625,18034.630859375
2024-01-31,2788.548095703125,,7912.7998046875,71752.109375,127752.0,38150.30078125,7656.75,7630.60009765625,16903.759765625,4845.64990234375,15164.009765625,7207.94091796875,2497.090087890625,1260563.0,36286.7109375,21725.69921875,3153.010009765625,17889.560546875
2024-02-01,2770.739990234375,,7818.7998046875,71645.296875,128481.0,38519.83984375,7588.75,7622.2001953125,16859.0390625,4906.18994140625,15361.6396484375,7201.69580078125,2542.4599609375,1302467.0,36011.4609375,21697.44921875,3143.06005859375,17968.109375
2024-02-02,2730.152099609375,,7931.60009765625,72085.6328125,127182.0,38654.421875,7592.259765625,7615.5,16918.2109375,4958.60986328125,15628.9501953125,7238.78515625,2615.31005859375,1316204.0,36158.01953125,21853.80078125,3179.77001953125,18059.9296875
2024-02-05,2702.18505859375,,7855.39990234375,71731.421875,127593.0,38380.12109375,7589.9599609375,7612.89990234375,16904.060546875,4942.81005859375,15597.6796875,7198.615234375,2591.31005859375,1260998.0,36354.16015625,21771.69921875,3134.2900390625,18096.0703125
2024-02-06,2789.486083984375,,7808.89990234375,72186.09375,130416.0,38521.359375,7638.97021484375,7681.0,17033.240234375,4954.22998046875,15609.0,7247.408203125,2576.199951171875,1215654.0,36160.66015625,21929.400390625,3125.679931640625,
2024-02-07,2829.696044921875,,7860.89990234375,72152.0,129608.0,38677.359375,7611.259765625,7628.7998046875,16921.9609375,4995.06005859375,15756.6396484375,7235.15185546875,2609.580078125,1152888.0,36119.921875,21930.5,3156.14990234375,
2024-02-08,2865.903076171875,,7875.2001953125,71428.4296875,128217.0,38726.328125,7665.6298828125,7595.5,16963.830078125,4997.91015625,15793.7099609375,,2620.320068359375,1115907.0,36863.28125,21717.94921875,3142.909912109375,
2024-02-09,,,7884.7001953125,71595.4921875,128026.0,38671.69140625,7647.52001953125,7572.60009765625,16926.5,5026.60986328125,15990.66015625,,,1128511.0,36897.421875,21782.5,3138.300048828125,
2024-02-12,,,7860.2998046875,71072.4921875,,38797.37890625,7689.7998046875,7573.7001953125,17037.349609375,5021.83984375,15942.5498046875,7297.6689453125,,,,21616.05078125,,
2024-02-13,,,7847.7998046875,71555.1875,,38272.75,7625.31005859375,7512.2998046875,16880.830078125,4953.169921875,15655.599609375,7209.7412109375,2649.639892578125,,37963.96875,21743.25,3141.8701171875,
2024-02-14,,,7790.5,71822.828125,127018.0,38424.26953125,7677.35009765625,7568.39990234375,16945.48046875,5000.6201171875,15859.150390625,,2620.419921875,1105580.0,37703.3203125,21840.05078125,3139.070068359375,
2024-02-15,,,7851.7001953125,72050.3828125,127804.0,38773.12109375,7743.419921875,7597.5,17046.689453125,5029.72998046875,15906.169921875,7303.28076171875,2613.800048828125,1093752.0,38157.94140625,21910.75,3176.68994140625,18644.5703125
2024-02-16,,,7905.60009765625,72426.640625,128726.0,38627.98828125,7768.18017578125,7711.7001953125,17117.439453125,5005.56982421875,15775.650390625,7335.544921875,2648.760009765625,1065369.0,38487.23828125,22040.69921875,3221.93994140625,18607.25
2024-02-19,2910.5439453125,,7913.2998046875,72708.15625,129036.0,,7768.5498046875,7728.5,17092.259765625,,,7296.7021484375,2680.260009765625,1072261.0,38470.37890625,22122.25,3225.909912109375,18635.80078125
2024-02-20,2922.72998046875,,7911.5,73057.3984375,129916.0,38563.80078125,7795.22021484375,7719.2001953125,17068.4296875,4975.509765625,15630.7802734375,7352.60107421875,2657.7900390625,1059716.0,38363.609375,22196.94921875,3244.06005859375,18753.16015625
2024-02-21,2950.9560546875,,7851.7998046875,72623.09375,130032.0,38612.23828125,7812.08984375,7662.5,17118.119140625,4981.7998046875,15580.8701171875,7349.02099609375,2653.31005859375,1039512.0,38262.16015625,22055.05078125,3217.110107421875,18676.310546875
2024-02-22,2988.35791015625,,7865.2998046875,73158.2421875,130241.0,39069.109375,7911.60009765625,7684.5,17370.44921875,5087.02978515625,16041.6201171875,7339.63623046875,2664.27001953125,1076030.0,39098.6796875,22217.44921875,3222.93994140625,18852.779296875
2024-02-23,3004.881103515625,,7899.2001953125,73142.796875,129419.0,39131.53125,7966.68017578125,7706.2998046875,17419.330078125,5088.7998046875,15996.8203125,7295.09521484375,2667.699951171875,1105610.0,,22212.69921875,3184.909912109375,18889.189453125
2024-02-26,2977.02197265625,,7908.10009765625,72790.1328125,129609.0,39069.23046875,7929.81982421875,7684.2998046875,17423.23046875,5069.52978515625,15976.25,7283.8232421875,2647.080078125,1080444.0,39233.7109375,22122.05078125,3171.1201171875,18948.05078125
2024-02-27,3015.48095703125,,7922.2001953125,73095.21875,131689.0,38972.41015625,7948.39990234375,7683.0,17556.490234375,5078.18017578125,16035.2998046875,7285.31689453125,2625.050048828125,1034335.0,39239.51953125,22198.349609375,3157.320068359375,18854.41015625
2024-02-28,2957.85205078125,,7917.10009765625,72304.8828125,130155.0,38949.01953125,7954.39013671875,7625.0,17601.220703125,5069.759765625,15947.740234375,7328.63623046875,2652.2900390625,998835.0,39208.03125,21951.150390625,3138.929931640625,
2024-02-29,3015.1708984375,,7959.5,72500.296875,129020.0,38996.390625,7927.43017578125,7630.0,17678.189453125,5096.27001953125,16091.919921875,7316.11083984375,2642.360107421875,1014712.0,39166.19140625,21982.80078125,3141.85009765625,18966.76953125
2024-03-01,3027.02001953125,,8007.10009765625,73745.3515625,129180.0,39087.37890625,7934.169921875,7682.5,17735.0703125,5137.080078125,16274.9404296875,7311.9072265625,,1054959.0,39910.8203125,22338.75,3135.760009765625,18935.9296875
2024-03-04,3039.305908203125,,7996.5,73872.2890625,128341.0,38989.828125,7956.41015625,7640.2998046875,17716.169921875,5130.9501953125,16207.509765625,7276.7490234375,2674.27001953125,1047614.0,40109.23046875,22405.599609375,3122.2099609375,19305.310546875
2024-03-05,3047.79296875,,7988.2998046875,73677.1328125,128098.0,38585.19140625,7932.81982421875,7646.2001953125,17698.400390625,5078.64990234375,15939.58984375,7247.4599609375,2649.39990234375,992684.0,40097.62890625,22356.30078125,3107.10009765625,19386.919921875
2024-03-06,3039.930908203125,,7990.2998046875,74085.9921875,128890.0,38661.05078125,7954.740234375,7679.2998046875,17716.7109375,5104.759765625,16031.5400390625,7329.80078125,2641.489990234375,999642.0,40090.78125,22474.05078125,3136.139892578125,19499.44921875
2024-03-07,3027.40087890625,,8026.7001953125,74119.390625,128340.0,38791.3515625,8016.22021484375,7692.5,17842.849609375,5157.35986328125,16273.3798828125,7373.9638671875,2647.6201171875,994808.0,39598.7109375,22493.55078125,3133.780029296875,19693.51953125
2024-03-08,3046.01904296875,,8107.5,,127071.0,38722.69140625,8028.009765625,7659.7001953125,17814.509765625,5123.68994140625,16085.1103515625,7381.9072265625,2680.35009765625,1002336.0,39688.94140625,,3147.090087890625,19785.3203125
2024-03-11,3068.455078125,,7963.60009765625,73502.640625,126124.0,38769.66015625,8019.72998046875,7669.2001953125,17746.26953125,5117.93994140625,16019.26953125,,2659.840087890625,957778.0,38820.48828125,22332.650390625,3138.419921875,19726.080078125
2024-03-12,3055.93505859375,,7973.0,73667.9609375,127668.0,39005.48828125,8087.47998046875,7747.7998046875,17965.109375,5175.27001953125,16265.6396484375,,2681.81005859375,1026837.0,38797.51171875,22335.69921875,3141.469970703125,19914.55078125
2024-03-13,3043.8349609375,,7989.5,72761.890625,128006.0,39043.3203125,8137.580078125,7772.2001953125,17961.380859375,5165.31005859375,16177.76953125,7421.20703125,2693.570068359375,1050711.0,38695.96875,21997.69921875,3160.719970703125,19928.509765625
2024-03-14,3038.23388671875,,7974.0,73097.28125,127690.0,38905.66015625,8161.419921875,7743.2001953125,17942.0390625,5150.47998046875,16128.5302734375,7433.31494140625,2718.760009765625,1039095.0,38807.37890625,22146.650390625,3186.39990234375,19937.919921875
2024-03-15,3054.635986328125,,7923.7998046875,72643.4296875,126742.0,38714.76953125,8164.35009765625,7727.39990234375,17936.650390625,5117.08984375,15973.169921875,7328.05419921875,2666.840087890625,1068974.0,38707.640625,22023.349609375,3172.9599609375,19682.5
2024-03-18,3084.926025390625,,7925.2001953125,72748.421875,126954.0,38790.4296875,8148.14013671875,7722.60009765625,17932.6796875,5149.419921875,16103.4501953125,7302.44921875,2685.840087890625,1124137.0,39740.44140625,22055.69921875,3171.929931640625,19879.849609375
2024-03-19,3062.756103515625,,7957.7998046875,72012.046875,127529.0,39110.76171875,8201.0498046875,7738.2998046875,17987.490234375,5178.509765625,16166.7900390625,7336.74609375,2656.169921875,1129937.0,40003.6015625,21817.44921875,3173.550048828125,19857.19921875
2024-03-20,3079.68603515625,,7954.5,72101.6875,129125.0,39512.12890625,8161.41015625,7737.39990234375,18015.130859375,5224.6201171875,16369.41015625,7331.1279296875,2690.139892578125,1185177.0,,21839.099609375,3177.47998046875,19784.44921875
2024-03-21,3077.113037109375,,8044.60009765625,72641.1875,128159.0,39781.37109375,8179.72021484375,7882.60009765625,18179.25,5241.52978515625,16401.83984375,7338.35302734375,2754.860107421875,1225494.0,40815.66015625,22011.94921875,3220.3701171875,20199.08984375
2024-03-22,3048.033935546875,,8026.2998046875,72831.9375,127027.0,39475.8984375,8151.919921875,7930.89990234375,18205.939453125,5234.18017578125,16428.8203125,7350.15185546875,2748.56005859375,1227404.0,40888.4296875,22096.75,3217.969970703125,20228.4296875
2024-03-25,3026.305908203125,,8071.5,,126931.0,39313.640625,8151.60009765625,7917.60009765625,18261.310546875,5218.18994140625,16384.470703125,7377.759765625,2737.570068359375,1212897.0,40414.12109375,,3198.10009765625,20192.25
2024-03-26,3031.48095703125,,8036.7001953125,72470.296875,126863.0,39282.328125,8184.75,7931.0,18384.349609375,5203.580078125,16315.7001953125,7365.6640625,2757.090087890625,1214656.0,40398.03125,22004.69921875,3233.330078125,20126.490234375
2024-03-27,2993.138916015625,,8073.60009765625,72996.3125,127691.0,39760.078125,8204.8095703125,7932.0,18477.08984375,5248.490234375,16399.51953125,7310.091796875,2755.110107421875,1213485.0,40762.73046875,22123.650390625,3251.7099609375,20200.119140625
2024-03-28,3010.6640625,,8153.7001953125,73651.3515625,128106.0,39807.37109375,8205.8095703125,7952.60009765625,18492.490234375,5254.35009765625,16379.4599609375,7288.81298828125,2745.820068359375,,40168.0703125,22326.900390625,3224.010009765625,20146.55078125
2024-03-29,3041.1669921875,,,,,,,,,,,,2746.6298828125,,40369.44140625,,,20294.44921875
2024-04-01,3077.37890625,,,74014.546875,126990.0,39566.8515625,,,,5243.77001953125,16396.830078125,7205.06103515625,2747.860107421875,,39803.08984375,22462.0,3234.889892578125,20222.330078125
2024-04-02,3074.958984375,,8145.7998046875,73903.90625,127549.0,39170.23828125,8130.0498046875,7935.10009765625,18283.130859375,5205.81005859375,16240.4501953125,7236.98388671875,2753.159912109375,,39838.91015625,22453.30078125,3247.719970703125,20466.5703125
2024-04-03,3069.2958984375,,8033.60009765625,73876.8203125,127318.0,39127.140625,8153.22998046875,7937.39990234375,18367.720703125,5211.490234375,16277.4599609375,7166.84423828125,2706.969970703125,1212639.0,39451.8515625,22434.650390625,3222.659912109375,20337.599609375
2024-04-04,,,8072.5,74227.6328125,127428.0,38596.98046875,8151.5498046875,7975.89990234375,18403.130859375,5147.2099609375,16049.080078125,7254.39892578125,2742.0,1183127.0,39773.140625,22514.650390625,3235.010009765625,
2024-04-05,,,8026.0,74248.21875,126795.0,38904.0390625,8061.31005859375,7911.2001953125,18175.0390625,5204.33984375,16248.51953125,7286.8818359375,2714.2099609375,1214371.0,38992.078125,22513.69921875,3218.260009765625,
2024-04-08,3047.052978515625,,8044.89990234375,74742.5,128857.0,38892.80078125,8119.2998046875,7943.5,18318.970703125,5202.39013671875,16253.9599609375,,2717.64990234375,1229638.0,39347.0390625,22666.30078125,3215.989990234375,20417.69921875
2024-04-09,3048.537109375,,8081.2001953125,74683.703125,129890.0,38883.671875,8049.169921875,7934.7998046875,18076.689453125,5209.91015625,16306.6396484375,,2705.159912109375,1253210.0,39773.12890625,22642.75,3237.52001953125,20796.19921875
2024-04-10,3027.3349609375,,8109.7001953125,75038.1484375,128054.0,38461.51171875,8045.3798828125,7961.2001953125,18097.30078125,5160.64013671875,16170.3603515625,,,1233950.0,39581.80859375,22753.80078125,,20763.529296875
2024-04-11,3034.24609375,,8074.10009765625,,127396.0,38459.078125,8023.740234375,7923.7998046875,17954.48046875,5199.06005859375,16442.19921875,,2706.9599609375,1259303.0,39442.62890625,,3227.610107421875,20753.220703125
